"longitude","latitude","attack_type","location_description","nearest_country","eez_country","shore_distance","shore_longitude","shore_latitude","attack_description","vessel_name","vessel_type","vessel_status","data_source"
98.6997,3.7853333,"Boarding","Belawan Port, Indonesia","IDN","IDN",2.37320742328024,98.710622592,3.80377838700008,NA,"Cementia",NA,"Berthed","mappingpiracy"
97.8833,5.0966667,"Attempted","Malacca Straits","IDN","IDN",18.4289168132191,97.830088738,4.93878815300008,NA,"Mornes",NA,"Steaming","mappingpiracy"
117.5733,0.13,"Boarding","Lhotuan Pilot Stn, Indonesia","IDN","IDN",6.33919231363254,117.517263217,0.140204169000071,NA,"Crane North",NA,"Anchored","mappingpiracy"
105.1667,-5.5,"Boarding","Tarahan, Indonesia","IDN","IDN",8.57688301684986,105.20215905,-5.56894296699994,NA,"Jia Ho",NA,"Berthed","mappingpiracy"
103.652,0.94345,"Boarding","2NM Jankat Island, Malacca Straits","IDN","IDN",11.33903523388,103.726247592,0.873236395000049,NA,"Profit Maersk",NA,"Steaming","mappingpiracy"
97.9733,5.2916667,"Attempted","Off Ujung Peureulak Lheusemakwe, Indonesia","IDN","IDN",41.895963399866,97.6643986340001,5.07343170800004,NA,"Greek Fighter",NA,"Steaming","mappingpiracy"
105.5667,-2.3333333,"Boarding","Indonesia","IDN","IDN",7.32410602284266,105.590017123,-2.39527760199991,NA,"Pac Bintan",NA,"Steaming","mappingpiracy"
105.2167,1.0166667,"Boarding","East of Pulau Bintan, Indonesia","IDN","IDN",40.7214532271227,104.852305535,0.983710028000075,NA,"Lingfield",NA,"Steaming","mappingpiracy"
106.875,-6.0886667,"Boarding","Tg. Priok Anchorage, Indonesia","IDN","IDN",4.4075418078632,106.837738477,-6.10271575299993,NA,"Emerald Indah",NA,"Anchored","mappingpiracy"
105.1933,0.975,"Boarding","East of Bintan Island, Indonesia","IDN","IDN",37.8995597440512,104.852793816,0.975490627000056,NA,"Sea Horse",NA,"Steaming","mappingpiracy"
117.4233,-0.6166667,"Hijacked","Pulau Riau Waters, Indonesia","IDN","IDN",10.3172636037948,117.441416863,-0.525160414999959,NA,"Inabukwa",NA,"Steaming","mappingpiracy"
104.5933,-5.5265,"Boarding","Semangka, Indonesia","IDN","IDN",3.08766254748912,104.587087436,-5.49928150799991,NA,"Theotokos",NA,"Anchored","mappingpiracy"
106.875,-6.0886667,"Boarding","Wharf 305, Tg. Priok Jakarta, Indonesia","IDN","IDN",4.4075418078632,106.837738477,-6.10271575299993,NA,"Ivory Ace",NA,"Berthed","mappingpiracy"
117.59,0.1501667,"Boarding","Bontang Roads, Indonesia","IDN","IDN",8.17158877814618,117.517263217,0.140204169000071,NA,"Gaz Kandla",NA,"Anchored","mappingpiracy"
103.6317,0.7166667,"Boarding","Selat Durian, Indonesia","IDN","IDN",9.42252993791979,103.700938347,0.765692450000074,NA,"Rengganis",NA,"Steaming","mappingpiracy"
108.1667,0.2333333,"Attempted","Indonesia","IDN","IDN",84.7858090754467,108.92090905,0.340277411000045,NA,"K Topaz",NA,"Steaming","mappingpiracy"
96.5333,5.6333333,"Attempted","Indonesia","IDN","IDN",44.6114431504483,96.466319207,5.23554108300004,NA,"Cabanos",NA,"Steaming","mappingpiracy"
108.8,2.05,"Attempted","Indonesia","IDN","IDN",54.3906780432177,109.026703321,2.48582591400009,NA,"Ace Dragon",NA,"Steaming","mappingpiracy"
97.8167,5.5833333,"Attempted","Indonesia","IDN","IDN",49.5888028659751,97.5262150400001,5.24225495000007,NA,"Norasia Sharjah",NA,"Steaming","mappingpiracy"
98.3642,4.223,"Hijacked","Kampi Island, Pankalan Susu, Indonesia","IDN","IDN",10.9345487771154,98.266368035,4.21157461100006,NA,"Arbey Jaya",NA,"Steaming","mappingpiracy"
97.1333,5.1666667,"Attempted","ExxonMobil Jetty, Lhokseumawe, Indonesia","IDN","IDN",3.71153088404197,97.166026238,5.17373281500005,NA,NA,NA,"Berthed","mappingpiracy"
110.4167,-6.95,"Boarding","Semarang, Indonesia","IDN","IDN",0.844066947486969,110.415049675,-6.95745208099993,NA,"Aspilos",NA,"Anchored","mappingpiracy"
126.4667,-6.1166667,"Boarding","Indonesia","IDN","IDN",137.454523327728,127.551280144,-5.51238372199992,NA,"Top Beauty",NA,"Steaming","mappingpiracy"
98.6767,3.7766667,"Boarding","Belawan Anchorage, Indonesia","IDN","IDN",4.81519041886713,98.710622592,3.80377838700008,NA,"Princess of Penang",NA,"Anchored","mappingpiracy"
106.875,-6.0886667,"Boarding","Tg. Priok Anchorage, Indonesia","IDN","IDN",4.4075418078632,106.837738477,-6.10271575299993,NA,"Feeder 6",NA,"Anchored","mappingpiracy"
116.7667,-1.4433333,"Boarding","Lawi-Lawi Balikpapan, Indonesia","IDN","IDN",8.20303519695963,116.739756707,-1.37428150799991,NA,"Cook Spirit",NA,"Anchored","mappingpiracy"
98.6767,3.7766667,"Boarding","Belawan Anchorage, Indonesia","IDN","IDN",4.81519041886713,98.710622592,3.80377838700008,NA,"Clipperventure",NA,"Anchored","mappingpiracy"
98.6767,3.7766667,"Boarding","Belawan Port, Indonesia","IDN","IDN",4.81519041886713,98.710622592,3.80377838700008,NA,"Monalisa",NA,"Anchored","mappingpiracy"
106.875,-6.0886667,"Boarding","Cargo Acnhorage, Tg. Priok Jakarta, Indonesia","IDN","IDN",4.4075418078632,106.837738477,-6.10271575299993,NA,"Able Pilot",NA,"Anchored","mappingpiracy"
106.8833,-6.0166667,"Boarding","Tg. Priok Anchorage, Indonesia","IDN","IDN",10.769919104694,106.837738477,-6.10271575299993,NA,"Dehkhoda",NA,"Anchored","mappingpiracy"
98.6767,3.7766667,"Boarding","Belawan Port, Indonesia","IDN","IDN",4.81519041886713,98.710622592,3.80377838700008,NA,"Scarlet Trader",NA,"Berthed","mappingpiracy"
106.2667,1.45,"Boarding","Indonesia","IDN","IDN",141.889196119788,106.237803582,2.73285553600005,NA,"Miri Energy",NA,"Steaming","mappingpiracy"
105.9167,-6.0433333,"Boarding","Tripolyta 'A' Jetty, Anyer, Indonesia","IDN","IDN",4.3885641319027,105.887868686,-6.07057057099991,NA,"Loyalty",NA,"Berthed","mappingpiracy"
106.5227,-5.5506,"Hijacked","Near Pulau Iyu Kecil, Malacca Straits","IDN","IDN",50.1706068496949,106.298838738,-5.94500090899993,NA,"Selayang",NA,"Steaming","mappingpiracy"
106.875,-6.0886667,"Boarding","Jakarta Anchorage, Indonesia","IDN","IDN",4.4075418078632,106.837738477,-6.10271575299993,NA,"QC Teal",NA,"Anchored","mappingpiracy"
97.95,4.9,"Boarding","Malacca Straits","IDN","IDN",4.67044120141478,97.9091903,4.88959381700005,NA,"Tirta Niaga IV",NA,"Anchored","mappingpiracy"
106,-5.95,"Boarding","Pulau Ular Merak, Indonesia","IDN","IDN",3.58070083644272,105.997243686,-5.91773853999996,NA,"Aldebaran",NA,"Anchored","mappingpiracy"
103.41,1.1933333,"Boarding","Pulau Iyu Kecil, Malacca Straits","IDN","IDN",7.3253105442188,103.389821811,1.13027578300006,NA,"Caprice Venture",NA,"Steaming","mappingpiracy"
98.7667,3.9166667,"Boarding","Belawan Anchorage, Indonesia","IDN","IDN",8.68080655892124,98.7002687980001,3.87530434500007,NA,"Aspilos",NA,"Anchored","mappingpiracy"
104.9167,1.0833333,"Attempted","Indonesia","IDN","IDN",10.8716728328699,104.843516472,1.01821523600006,NA,"Cape Byron",NA,NA,"mappingpiracy"
105,1.05,"Boarding","Pulau Mapor Island, Indonesia","IDN","IDN",17.7679187671448,104.843516472,1.01821523600006,NA,"Batavia",NA,NA,"mappingpiracy"
106.875,-6.0886667,"Boarding","Tg. Priok Anchorage, Indonesia","IDN","IDN",4.4075418078632,106.837738477,-6.10271575299993,NA,"Feeder 6",NA,"Anchored","mappingpiracy"
104.95,1.05,"Boarding","Indonesia","IDN","IDN",12.3619127652077,104.843516472,1.01821523600006,NA,"Sheng Qiang",NA,"Steaming","mappingpiracy"
106.875,-6.0886667,"Boarding","Tg. Priok Anchorage, Indonesia","IDN","IDN",4.4075418078632,106.837738477,-6.10271575299993,NA,"Idee Fixe",NA,"Anchored","mappingpiracy"
103.4267,0.9766667,"Hijacked","Tanjung Balai Karimun Island Waters, Indonesia","IDN","IDN",1.53365694110175,103.423594597,0.990179755000042,NA,"Poh Swan",NA,"Steaming","mappingpiracy"
98.6767,3.7766667,"Attempted","Belawan Anchorage, Indonesia","IDN","IDN",4.81519041886713,98.710622592,3.80377838700008,NA,"Warrior",NA,"Anchored","mappingpiracy"
105.95,-6.0166667,"Boarding","Cigading port, Indonesia","IDN","IDN",2.13313588584831,105.957041863,-5.99871184699992,NA,"CSK Eminence",NA,"Berthed","mappingpiracy"
109.517,2.0958333,"Boarding","10NM from Tg. Datu Light House, Indonesia","IDN","IDN",12.6467073552666,109.56120853,1.99046458500004,NA,"Sin You",NA,"Steaming","mappingpiracy"
106.875,-6.0886667,"Attempted","Tg. Priok Anchorage, Indonesia","IDN","IDN",4.4075418078632,106.837738477,-6.10271575299993,NA,"Virginia",NA,"Anchored","mappingpiracy"
106.875,-6.0886667,"Boarding","Tg. Priok Anchorage, Indonesia","IDN","IDN",4.4075418078632,106.837738477,-6.10271575299993,NA,"Virginia",NA,"Anchored","mappingpiracy"
105.1667,-5.4666667,"Boarding","Panjang, Indonesia","IDN","IDN",8.92725001874063,105.246348504,-5.47877369599991,NA,NA,NA,"Berthed","mappingpiracy"
105.1667,-5.4666667,"Boarding","Panjang, Indonesia","IDN","IDN",8.92725001874063,105.246348504,-5.47877369599991,NA,"Pisces Explorer",NA,"Berthed","mappingpiracy"
106.875,-6.0886667,"Boarding","Tg. Priok Anchorage, Indonesia","IDN","IDN",4.4075418078632,106.837738477,-6.10271575299993,NA,"Matru Kripa",NA,"Anchored","mappingpiracy"
99.6564,3.1528,"Boarding","Between Kuala Perpuk beach and Tanjung Tiram, North Sumatera, Indonesia","IDN","IDN",6.58125259680813,99.685313347,3.20473867400005,NA,NA,NA,"Steaming","mappingpiracy"
98.6767,3.7766667,"Boarding","Belawan Anchorage, Indonesia","IDN","IDN",4.81519041886713,98.710622592,3.80377838700008,NA,"Patricia",NA,"Anchored","mappingpiracy"
116.7932,-1.25,"Attempted","Balikpapan, Indonesia","IDN","IDN",0.27769718140065,116.790863477,-1.24911874799994,NA,"Thor Inger",NA,"Anchored","mappingpiracy"
98.6767,3.7766667,"Boarding","Belawan Port, Indonesia","IDN","IDN",4.81519041886713,98.710622592,3.80377838700008,NA,"Kilchem Acid",NA,"Anchored","mappingpiracy"
106.875,-6.0886667,"Boarding","Tg. Priok Anchorage, Indonesia","IDN","IDN",4.4075418078632,106.837738477,-6.10271575299993,NA,"Asean Premier",NA,"Anchored","mappingpiracy"
96.0833,4.5833333,"Attempted","Indonesia","IDN","IDN",33.0831653906275,95.903493686,4.34471263200004,NA,"Seagull Spirit",NA,"Steaming","mappingpiracy"
98.0568,5.0344,"Hijacked","East Coast of Aceh, Malacca Straits","IDN","IDN",22.9001316485139,97.9091903,4.88959381700005,NA,"Ocean Silver",NA,"Steaming","mappingpiracy"
116.7932,-1.25,"Boarding","Inner Anchorage, Balikpapan, Indonesia","IDN","IDN",0.27769718140065,116.790863477,-1.24911874799994,NA,"NordTrave",NA,"Anchored","mappingpiracy"
104.6633,1.4033333,"Boarding","Singapore Straits","IDN","IDN",21.9572236940565,104.575694207,1.22540924700007,NA,"Giwin",NA,"Steaming","mappingpiracy"
129.5001,-2.7094,"Attempted","Off Central Maluku, Indonesia","IDN","IDN",8.71448287307179,129.534841342,-2.78004322699991,NA,NA,NA,"Steaming","mappingpiracy"
107.05,-3,"Attempted","Gelasa Straits, Indonesia","IDN","IDN",10.4688747584343,107.069997592,-2.90748463299991,NA,"Batangas",NA,"Steaming","mappingpiracy"
106.875,-6.0886667,"Boarding","Jakarta Anchorage, Indonesia","IDN","IDN",4.4075418078632,106.837738477,-6.10271575299993,NA,"Surabaya Star",NA,"Anchored","mappingpiracy"
114.6167,-3.3265,"Boarding","Banjarmasin Anchorage, Indonesia","IDN","IDN",7.75492948205597,114.550303582,-3.34807708099993,NA,"Norella",NA,"Anchored","mappingpiracy"
117.4667,0.1,"Attempted","Bontang Anchorage, Indonesia","IDN","IDN",0.492878972186616,117.470550977,0.10219961100006,NA,"Darya Radhe",NA,"Anchored","mappingpiracy"
108.8195,2.9039,"Hijacked","Pulau Subi Besar, Indonesia","IDN","IDN",2.02532103216092,108.814300977,2.92145416900007,NA,"Mayang Sari and Baiho",NA,"Steaming","mappingpiracy"
116.7932,-1.25,"Boarding","Balikpapan Anchorage, Indonesia","IDN","IDN",0.27769718140065,116.790863477,-1.24911874799994,NA,"New Wisdom",NA,"Anchored","mappingpiracy"
106.875,-6.0886667,"Boarding","Tg. Priok Anchorage, Indonesia","IDN","IDN",4.4075418078632,106.837738477,-6.10271575299993,NA,"Little Lady P",NA,"Anchored","mappingpiracy"
105.525,-5.8708333,"Boarding","Sebuku Anchorage, Indonesia","IDN","IDN",10.8786421184898,105.602061394,-5.80982838299991,NA,"Canelo Arrow",NA,"Anchored","mappingpiracy"
116.2,-3.2166667,"Boarding","Senakin Anchorage, Kota Baru, Indonesia","IDN","IDN",2.0777160140561,116.183278842,-3.20826588299991,NA,"Myron N",NA,"Anchored","mappingpiracy"
106.0038,-5.9366667,"Attempted","Redeco Jetty 1, Merak, Indonesia","IDN","IDN",2.21550975147967,105.997243686,-5.91773853999996,NA,"Coral Rigida",NA,"Berthed","mappingpiracy"
98.6767,3.7766667,"Boarding","Belawan Anchorage, Indonesia","IDN","IDN",4.81519041886713,98.710622592,3.80377838700008,NA,"Team Mars",NA,"Anchored","mappingpiracy"
98.7,3.7765,"Boarding","Wharf No. 201, Belawan Port, Indonesia","IDN","IDN",3.23898621685731,98.710622592,3.80377838700008,NA,"Feng Sheng",NA,"Berthed","mappingpiracy"
116.2767,-3.2,"Boarding","Pulau Laut Anchorage, Indonesia","IDN","IDN",2.30517308543169,116.267832879,-3.21884530999995,NA,"Bara",NA,"Anchored","mappingpiracy"
98.6767,3.7766667,"Boarding","Belawan Port, Indonesia","IDN","IDN",4.81519041886713,98.710622592,3.80377838700008,NA,"Smit-Lloyd 110",NA,"Berthed","mappingpiracy"
103.6083,0.7266667,"Boarding","Durian Straits, Indonesia","IDN","IDN",10.4517305394192,103.521820509,0.689846096000053,NA,"Bunga Melawis Satu",NA,"Steaming","mappingpiracy"
98.6767,3.7766667,"Boarding","Belawan Anchorage, Indonesia","IDN","IDN",4.81519041886713,98.710622592,3.80377838700008,NA,"Siam Bhavas",NA,"Anchored","mappingpiracy"
117.15,-0.5265,"Boarding","Muara Berau Anchorage, Samarinda, Indonesia","IDN","IDN",32.4393579694505,117.441416863,-0.525160414999959,NA,"Seagrand Ace",NA,"Anchored","mappingpiracy"
98.6767,3.7766667,"Attempted","Belawan Anchorage, Indonesia","IDN","IDN",4.81519041886713,98.710622592,3.80377838700008,NA,"Stelios",NA,"Anchored","mappingpiracy"
106.9067,-6.0083333,"Attempted","Jakarta Anchorage, Indonesia","IDN","IDN",10.2364230613235,106.99903405,-6.00351327899995,NA,"Bereket Ka",NA,"Anchored","mappingpiracy"
106.875,-6.0886667,"Boarding","Jakarta Anchorage, Indonesia","IDN","IDN",4.4075418078632,106.837738477,-6.10271575299993,NA,"Beteigeuze",NA,"Anchored","mappingpiracy"
106.875,-6.0886667,"Boarding","Jakarta Anchorage, Indonesia","IDN","IDN",4.4075418078632,106.837738477,-6.10271575299993,NA,"Uni-Obtain",NA,"Anchored","mappingpiracy"
104.0637,1.2418333,"Boarding","Singapore Straits","IDN","IDN",6.68102933735648,104.090586785,1.18781159100007,NA,"Andromeda",NA,"Steaming","mappingpiracy"
103.6517,1.05,"Attempted","Indonesia","IDN","IDN",20.0684498233348,103.743418816,0.893744208000044,NA,"Ribuan Jaya",NA,"Steaming","mappingpiracy"
114.6167,-3.3265,"Attempted","Banjarmasin Anchorage, Indonesia","IDN","IDN",7.75492948205597,114.550303582,-3.34807708099993,NA,"Dignity T",NA,"Anchored","mappingpiracy"
113.2,-4.55,"Attempted","Java Sea, Indonesia","IDN","IDN",130.076992878697,113.632497592,-3.45680103999996,NA,"Coromandel",NA,"Steaming","mappingpiracy"
116.7932,-1.25,"Boarding","Balikpapan Anchorage, Indonesia","IDN","IDN",0.27769718140065,116.790863477,-1.24911874799994,NA,"Thor Alice",NA,"Anchored","mappingpiracy"
116.9833,-1.3666667,"Boarded","Balikpapan Anchorage, Indonesia","IDN","IDN",14.3015064846676,116.957692905,-1.23992278399993,NA,"South Fortune",NA,"Anchored","mappingpiracy"
106.9025,-6.0976667,"Boarded","Tanjung Priok Anchorage, Indonesia","IDN","IDN",7.19038121922267,106.837738477,-6.10271575299993,NA,"Great Bless",NA,"Anchored","mappingpiracy"
104.826,-2.9886667,"Boarded","Plaju Anchorage, Indonesia","IDN","IDN",40.0335927553601,104.547211134,-2.75953541499996,NA,NA,NA,"Anchored","mappingpiracy"
98.7007,3.7836667,"Boarded","Belawan Port, Indonesia","IDN","IDN",2.48206860810119,98.710622592,3.80377838700008,NA,"River Stream",NA,"Anchored","mappingpiracy"
106.9025,-6.0976667,"Boarded","Tanjung Priok Anchorage, Indonesia","IDN","IDN",7.19038121922267,106.837738477,-6.10271575299993,NA,"Thai Binh",NA,"Anchored","mappingpiracy"
105.9193,-6.0418333,"Boarded","Cigading, Indonesia","IDN","IDN",4.71237462504477,105.887868686,-6.07057057099991,NA,"Blessing",NA,"Berthed","mappingpiracy"
116.7932,-1.25,"Boarded","W of Tokong Island, Balikpapan, Indonesia","IDN","IDN",0.27769718140065,116.790863477,-1.24911874799994,NA,"Asta Samaudra",NA,"Anchored","mappingpiracy"
106.9025,-6.0976667,"Boarded","Tanjung Priok Anchorage, Jakarta, Indonesia","IDN","IDN",7.19038121922267,106.837738477,-6.10271575299993,NA,"CMA-GCM Matisse",NA,"Anchored","mappingpiracy"
116.8072,-1.2561667,"Boarded","Balikpapan Anchorage, Indonesia","IDN","IDN",1.4856807025893,116.817393425,-1.24749114399992,NA,"Sebu",NA,"Berthed","mappingpiracy"
116.9737,-1.3426667,"Boarded","Balikpapan Anchorage, Indonesia","IDN","IDN",11.4997147651207,116.957692905,-1.23992278399993,NA,NA,NA,"Anchored","mappingpiracy"
98.7007,3.7836667,"Boarded","Belawan Outer Anchorage, Indoensia","IDN","IDN",2.48206860810119,98.710622592,3.80377838700008,NA,"Apostolovo",NA,"Anchored","mappingpiracy"
118.75,-5.1666667,"Attempted","40nm from coast of Makassar, Indonesia","IDN","IDN",69.4602029919397,119.360606316,-5.30754973799992,NA,"Polar Duke",NA,"Steaming","mappingpiracy"
103.4573,-0.8061667,"Hijacked","Tanjung Balai, Karimun Island, Indonesia","IDN","IDN",1.32017326739497,103.447520379,-0.799411716999941,NA,"Guan Seng 12 & Yuan Cheng 19",NA,"Anchored","mappingpiracy"
114.555,-3.3198333,"Boarded","Outer Anchorage, Banjarmasin, Indonesia","IDN","IDN",3.1664520604675,114.550303582,-3.34807708099993,NA,"Kiani Satu",NA,"Anchored","mappingpiracy"
99.4267,4.1633333,"Attempted","Malacca Straits","IDN","IDN",72.7514534877679,99.0739100480001,3.60899428600004,NA,"Al-Noof",NA,"Steaming","mappingpiracy"
98.7007,3.7836667,"Boarded","Belawan Anchorage, indonesia","IDN","IDN",2.48206860810119,98.710622592,3.80377838700008,NA,"Rainier",NA,"Anchored","mappingpiracy"
117.305,-1,"Boarded","Samarinda Outer Anchorage, Indonesia","IDN","IDN",11.4108542524714,117.235118035,-0.924493096999925,NA,"Lok Prakash",NA,"Anchored","mappingpiracy"
116.8072,-1.2561667,"Boarded","Balikpapan, Indonesia","IDN","IDN",1.4856807025893,116.817393425,-1.24749114399992,NA,"Astro Lyra",NA,"Anchored","mappingpiracy"
116.8072,-1.2561667,"Attempted","Jetty 5C, Pertamina Terminal, Balikpapan, Indonesia","IDN","IDN",1.4856807025893,116.817393425,-1.24749114399992,NA,"Torm Anne",NA,"Berthed","mappingpiracy"
116.8072,-1.2561667,"Attempted","Jetty 5C, Pertamina Terminal, Balikpapan, Indonesia","IDN","IDN",1.4856807025893,116.817393425,-1.24749114399992,NA,"Torm Anne",NA,"Berthed","mappingpiracy"
116.8072,-1.2561667,"Attempted","Balikpapan Coal Terminal, Indonesia","IDN","IDN",1.4856807025893,116.817393425,-1.24749114399992,NA,"Wadi Alkarnak",NA,"Berthed","mappingpiracy"
103.92,0.755,"Hijacked","Pulau Sitlim Jetty, Indonesia","IDN","IDN",1.97133335169842,103.921397332,0.772772528000075,NA,"E-Line 3",NA,"Anchored","mappingpiracy"
116.6133,-1.9016667,"Boarded","Apar Bay, Indonesia","IDN","IDN",16.338356262027,116.466563347,-1.90748463299991,NA,"Diamond Halo",NA,"Anchored","mappingpiracy"
98.775,3.9266667,"Boarded","Belawan Anchorage, Indonesia","IDN","IDN",10.0571518618005,98.7002687980001,3.87530434500007,NA,"Oronotes",NA,"Anchored","mappingpiracy"
117.4742,0.0895,"Boarded","Off Bontang Anchorage, Indonesia (Coded as Bontang Port)","IDN","IDN",0.45860935176805,117.47559655,0.0855980490000547,NA,"Oxfordshire",NA,"Anchored","mappingpiracy"
116.655,-5.715,"Boarded","Adang Bay Roads, Inodnesia","IDN","IDN",135.999426673446,115.85808353,-4.77996184699992,NA,"Baytur",NA,"Anchored","mappingpiracy"
117.2167,-1.05,"Boarded","Senipah, Indonesia","IDN","IDN",9.56835649172785,117.163910352,-0.98170338299991,NA,"Alloro",NA,"Anchored","mappingpiracy"
114.9754,-3.9318,"Boarded","Jorong Anchorage, Indonesia","IDN","IDN",11.1600559357181,115.060313347,-3.98577239399992,NA,"Star Bird",NA,"Anchored","mappingpiracy"
106.9025,-6.0976667,"Boarded","Tanjung Priok Anchorage, Indonesia","IDN","IDN",7.19038121922267,106.837738477,-6.10271575299993,NA,"Baroness",NA,"Anchored","mappingpiracy"
106.9025,-6.0976667,"Boarded","Tanjung Priok Anchorage, Indonesia","IDN","IDN",7.19038121922267,106.837738477,-6.10271575299993,NA,"Global Myth",NA,"Anchored","mappingpiracy"
105.3067,-5.4561667,"Boarded","PT ISAB Wharf, Panjang, Indonesia","IDN","IDN",1.17482779806592,105.310720248,-5.46599700299993,NA,"Foylebank",NA,NA,"mappingpiracy"
